Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Nemanja Gudelj,rs SRB,DF MF,Sevilla,31,1991,22,20,1 742,19.avr,1,1,2,1,0,0,7,0,0.8,0.8,0.4,01.févr,23,73,5,0.05,0.05,0.10,0.05,0.10,0.04,0.02,0.06,0.04,0.06
Gonçalo Guedes,pt POR,FW MF,Villarreal,26,1996,17,9,951,10.juin,3,2,5,3,0,0,0,0,02.mars,02.mars,01.mai,03.août,38,50,88,0.28,0.19,0.47,0.28,0.47,0.22,0.14,0.36,0.22,0.36
Javier Guerra,es ESP,MF,Valencia,20,2003,36,28,2 498,27.août,4,1,5,4,0,0,3,1,02.juil,02.juil,0.9,03.juin,47,81,68,0.14,0.04,0.18,0.14,0.18,0.10,0.03,0.13,0.10,0.13
Ander Guevara,es ESP,MF,Alavés,26,1997,37,33,2 932,32.6,1,0,1,1,0,0,7,0,0.7,0.7,0.9,01.mai,53,187,37,0.03,0.00,0.03,0.03,0.03,0.02,0.03,0.05,0.02,0.05
Hugo Guillamón,es ESP,MF,Valencia,23,2000,26,12,1 315,14.juin,1,0,1,1,0,0,7,0,0.2,0.2,0.4,0.6,6,65,10,0.07,0.00,0.07,0.07,0.07,0.01,0.03,0.04,0.01,0.04
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Marc Guiu,es ESP,FW MF,Barcelona,17,2006,3,1,74,0.8,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.0,1,1,8,janv.22,0.00,janv.22,janv.22,janv.22,0.92,0.32,janv.24,0.92,janv.24
Arda Güler,tr TUR,FW MF,Real Madrid,18,2005,10,4,377,04.févr,6,0,6,6,0,0,1,0,01.avr,01.avr,0.1,01.juin,16,17,25,janv.43,0.00,janv.43,janv.43,janv.43,0.34,0.03,0.37,0.34,0.37
Gerard Gumbau,es ESP,MF,Granada,28,1994,35,31,2 674,29.juil,0,3,3,0,0,0,12,0,01.août,01.août,4.0,05.août,20,135,29,0.00,0.10,0.10,0.00,0.10,0.06,0.14,0.19,0.06,0.19
İlkay Gündoğan,de GER,MF,Barcelona,32,1990,36,33,2 994,33.3,5,9,14,4,1,2,5,0,07.mars,05.juil,10.mars,16.0,71,224,116,0.15,0.27,0.42,0.12,0.39,0.22,0.31,0.53,0.17,0.48
Jon Guridi,es ESP,MF,Alavés,28,1995,36,34,2 678,29.août,3,4,7,3,0,0,2,0,4.0,4.0,03.mai,07.mai,30,117,92,0.10,0.13,0.24,0.10,0.24,0.13,0.12,0.25,0.13,0.25
Gorka Guruzeta,es ESP,FW,Athletic Club,26,1996,32,30,2 217,24.juin,14,5,19,14,0,1,2,0,11.juin,10.août,02.avr,13.févr,18,55,102,0.57,0.20,0.77,0.57,0.77,0.47,0.10,0.57,0.44,0.54
Miguel Gutiérrez,es ESP,DF,Girona,22,2001,35,35,3 032,33.7,2,7,9,2,0,0,4,0,02.août,02.août,07.mai,10.févr,74,146,184,0.06,0.21,0.27,0.06,0.27,0.08,0.22,0.30,0.08,0.30
Munir El Haddadi,ma MAR,FW,Las Palmas,27,1995,38,32,2 449,27.févr,3,2,5,3,0,1,3,0,04.mars,03.mai,01.sept,05.mai,26,78,167,0.11,0.07,0.18,0.11,0.18,0.16,0.07,0.23,0.13,0.20
Ianis Hagi,ro ROU,MF FW,Alavés,24,1998,22,8,804,08.sept,0,2,2,0,0,1,3,0,02.août,2.0,2.0,4.0,17,32,58,0.00,0.22,0.22,0.00,0.22,0.31,0.22,0.53,0.22,0.44
Luiz Henrique,br BRA,FW,Betis,22,2001,14,6,616,06.août,0,3,3,0,0,0,1,0,01.févr,01.févr,01.juin,02.sept,35,17,58,0.00,0.44,0.44,0.00,0.44,0.18,0.24,0.42,0.18,0.42
Mario Hermoso,es ESP,DF,Atlético Madrid,28,1995,31,29,2 557,28.avr,0,1,1,0,0,0,9,0,01.avr,01.avr,0.8,02.févr,39,177,61,0.00,0.04,0.04,0.00,0.04,0.05,0.03,0.08,0.05,0.08
Javi Hernández ,es ESP,DF,Cádiz,25,1998,30,28,2 514,27.sept,1,2,3,1,0,0,10,0,01.avr,01.avr,02.janv,03.mai,40,94,57,0.04,0.07,0.11,0.04,0.11,0.05,0.07,0.13,0.05,0.13
Aridane Hernández,es ESP,DF,Rayo Vallecano,34,1989,19,19,1 69,18.août,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.4,0,21,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Luis Hernández,es ESP,DF,Cádiz,34,1989,9,8,723,8.0,1,0,1,1,0,0,4,0,1.0,1.0,0.4,01.mars,2,31,1,0.12,0.00,0.12,0.12,0.12,0.12,0.04,0.16,0.12,0.16
Jorge Herrando,es ESP,DF,Osasuna,22,2001,19,18,1 644,18.mars,0,1,1,0,0,0,4,0,0.4,0.4,0.2,0.6,3,35,1,0.00,0.05,0.05,0.00,0.05,0.02,0.01,0.03,0.02,0.03
Ander Herrera,es ESP,MF,Athletic Club,33,1989,23,10,1 03,11.avr,0,3,3,0,0,0,4,0,0.7,0.7,01.févr,01.sept,11,94,17,0.00,0.26,0.26,0.00,0.26,0.06,0.10,0.17,0.06,0.17
Cristian Herrera,es ESP,FW MF,Las Palmas,32,1991,8,1,166,01.août,1,0,1,1,0,0,1,0,0.9,0.9,0.0,0.9,2,8,16,0.54,0.00,0.54,0.54,0.54,0.48,0.02,0.50,0.48,0.50
Sergio Herrera,es ESP,GK,Osasuna,30,1993,32,32,2 869,31.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yangel Herrera,ve VEN,MF,Girona,25,1998,29,27,2 107,23.avr,5,0,5,5,0,0,9,0,04.sept,04.sept,02.avr,07.mars,31,92,76,0.21,0.00,0.21,0.21,0.21,0.21,0.10,0.31,0.21,0.31
Juan Herzog,es ESP,DF,Las Palmas,20,2003,4,3,292,03.févr,2,0,2,2,0,0,1,0,0.7,0.7,0.0,0.7,0,3,0,0.62,0.00,0.62,0.62,0.62,0.21,0.00,0.21,0.21,0.21
Martin Hongla,cm CMR,MF DF,Granada,25,1998,13,6,562,06.févr,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,16,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Xabier Huarte Armendáriz,es ESP,MF,Osasuna,22,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pablo Ibáñez,es ESP,MF,Osasuna,24,1998,33,12,1 152,12.août,1,2,3,1,0,0,5,0,02.mars,02.mars,01.févr,03.mai,26,67,54,0.08,0.16,0.23,0.08,0.23,0.18,0.09,0.27,0.18,0.27
Iglesias,es ESP,DF FW,Getafe,25,1998,23,16,1 412,15.juil,0,2,2,0,0,0,4,0,0.6,0.6,0.7,01.mars,16,43,48,0.00,0.13,0.13,0.00,0.13,0.04,0.04,0.08,0.04,0.08
Borja Iglesias,es ESP,FW,Betis,30,1993,11,4,408,04.mai,0,1,1,0,0,0,2,0,0.6,0.6,0.9,01.mai,5,12,32,0.00,0.22,0.22,0.00,0.22,0.13,0.21,0.34,0.13,0.34
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Imanol,es ESP,DF,Athletic Club,23,2000,9,5,525,05.août,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,13,21,15,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04
Isco,es ESP,MF,Betis,31,1992,29,28,2 326,25.août,8,5,13,6,2,2,10,0,08.mars,06.juil,06.avr,13.janv,100,216,145,0.31,0.19,0.50,0.23,0.43,0.32,0.25,0.57,0.26,0.51
Diego Iturralde,es ESP,DF,Sevilla,20,2003,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adnan Januzaj,be BEL,FW MF,Sevilla,28,1995,8,0,193,02.janv,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,9,17,0.00,0.00,0.00,0.00,0.00,0.28,0.02,0.30,0.28,0.30
Mikel Jauregizar,es ESP,MF,Athletic Club,19,2003,7,1,151,01.juil,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,5,3,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
Luis Javier Suárez,co COL,FW,Almería,25,1997,15,10,917,10.févr,6,0,6,5,1,1,3,0,06.mai,05.juil,0.6,06.mars,30,15,53,0.59,0.00,0.59,0.49,0.49,0.64,0.06,0.70,0.56,0.62
Salim El Jebari,ma MAR,MF,Atlético Madrid,19,2004,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Frenkie de Jong,nl NED,MF,Barcelona,26,1997,20,20,1 634,18.févr,2,0,2,2,0,0,7,0,0.7,0.7,02.févr,02.sept,69,168,38,0.11,0.00,0.11,0.11,0.11,0.04,0.12,0.16,0.04,0.16
Joan Jordán,es ESP,MF,Sevilla,29,1994,8,4,380,04.févr,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,32,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Jordi,es ESP,MF DF,Getafe,22,2001,13,5,573,06.avr,0,0,0,0,0,0,1,0,01.mars,01.mars,0.6,01.août,6,14,28,0.00,0.00,0.00,0.00,0.00,0.20,0.09,0.28,0.20,0.28
Jeremy Jorge,es ESP,FW,Getafe,20,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Willian José,br BRA,FW,Betis,31,1991,33,25,1 971,21.sept,10,5,15,10,0,0,0,1,05.juil,05.juil,02.mai,08.févr,8,32,90,0.46,0.23,0.68,0.46,0.68,0.26,0.12,0.37,0.26,0.37
Joselu,es ESP,FW,Real Madrid,33,1990,34,15,1 687,18.juil,10,2,12,10,0,2,1,0,11.juin,10.0,01.juil,11.juil,15,20,98,0.53,0.11,0.64,0.53,0.64,0.62,0.09,0.71,0.53,0.62
Kamil Jóźwiak,pl POL,MF,Granada,25,1998,11,7,571,06.mars,0,1,1,0,0,0,2,0,0.1,0.1,01.févr,01.mars,15,21,31,0.00,0.16,0.16,0.00,0.16,0.02,0.19,0.21,0.02,0.21
Juanmi,es ESP,FW,Cádiz,30,1993,16,9,873,09.juil,3,1,4,3,0,0,3,0,02.mai,02.mai,01.juin,04.févr,7,12,40,0.31,0.10,0.41,0.31,0.41,0.26,0.17,0.43,0.26,0.43
Juanpe,es ESP,DF,Girona,32,1991,17,6,746,08.mars,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,3,14,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Vinicius Júnior,br BRA,FW,Real Madrid,23,2000,26,22,1 864,20.juil,15,5,20,14,1,1,7,0,13.janv,12.mars,04.févr,16.juin,137,57,277,0.72,0.24,0.97,0.68,0.92,0.63,0.21,0.84,0.59,0.80
Filip Jørgensen,dk DEN,GK,Villarreal,21,2002,36,36,3 24,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sory Kaba,gn GUI,FW,Las Palmas,28,1995,17,9,720,8.0,1,1,2,1,0,0,2,0,01.mai,01.mai,0.3,01.août,7,12,36,0.12,0.12,0.25,0.12,0.25,0.18,0.04,0.23,0.18,0.23
Kaiky,br BRA,DF,Almería,19,2004,8,5,523,05.août,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.3,4,24,1,0.17,0.00,0.17,0.17,0.17,0.04,0.00,0.04,0.04,0.04
Jon Karrikaburu,es ESP,MF FW,Alavés,20,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ibrahima Kebe,ml MLI,MF,Girona,22,2000,2,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kiké,es ESP,FW MF,Alavés,33,1989,33,15,1 423,15.août,3,2,5,3,0,1,3,0,07.juil,06.sept,2.0,08.sept,18,32,97,0.19,0.13,0.32,0.19,0.32,0.49,0.13,0.61,0.44,0.56
Koke,es ESP,MF,Atlético Madrid,31,1992,35,32,2 493,27.juil,0,4,4,0,0,0,5,0,0.4,0.4,03.juin,04.janv,26,212,26,0.00,0.14,0.14,0.00,0.14,0.02,0.13,0.15,0.02,0.15
Ibrahima Koné,ml MLI,FW,Almería,24,1999,9,2,277,03.janv,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,5,3,18,0.00,0.00,0.00,0.00,0.00,0.14,0.03,0.17,0.14,0.17
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Rominigue Kouamé,ml MLI,MF,Cádiz,26,1996,16,9,821,09.janv,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,16,34,5,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Jules Koundé,fr FRA,DF,Barcelona,24,1998,35,32,2 899,32.2,1,2,3,1,0,0,4,0,2.0,2.0,02.févr,04.févr,67,245,64,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13
Toni Kroos,de GER,MF,Real Madrid,33,1990,33,24,2 124,23.juin,1,8,9,1,0,0,3,0,01.juin,01.juin,04.sept,06.mai,32,290,29,0.04,0.34,0.38,0.04,0.38,0.07,0.21,0.28,0.07,0.28
Takefusa Kubo,jp JPN,FW MF,Real Sociedad,22,2001,30,24,2 15,23.sept,7,4,11,7,0,0,1,0,03.mai,03.mai,06.avr,09.sept,136,89,231,0.29,0.17,0.46,0.29,0.46,0.15,0.27,0.42,0.15,0.42
Luca de la Torre,us USA,MF,Celta Vigo,25,1998,31,22,1 956,21.juil,1,4,5,1,0,0,4,1,02.mai,02.mai,01.avr,03.sept,58,93,88,0.05,0.18,0.23,0.05,0.23,0.11,0.07,0.18,0.11,0.18
Yoel Lago,es ESP,DF,Celta Vigo,19,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Érik Lamela,ar ARG,FW MF,Sevilla,31,1992,13,5,463,05.janv,2,0,2,2,0,0,3,0,1.0,1.0,1.0,2.0,11,17,28,0.39,0.00,0.39,0.39,0.39,0.19,0.19,0.38,0.19,0.38
Bruno Langa,mz MOZ,DF,Almería,25,1997,11,9,820,09.janv,1,0,1,1,0,0,1,1,0.2,0.2,0.4,0.5,14,25,30,0.11,0.00,0.11,0.11,0.11,0.02,0.04,0.06,0.02,0.06
Cyle Larin,ca CAN,FW,Mallorca,28,1995,35,20,1 823,20.mars,3,2,5,3,0,0,8,0,9.0,9.0,01.avr,10.avr,20,13,103,0.15,0.10,0.25,0.15,0.25,0.45,0.07,0.52,0.45,0.52
Juanmi Latasa,es ESP,FW,Getafe,22,2001,32,15,1 555,17.mars,2,0,2,2,0,0,7,1,03.juin,03.mai,01.mai,5.0,7,16,82,0.12,0.00,0.12,0.12,0.12,0.21,0.09,0.29,0.20,0.29
Toni Lato,es ESP,DF,Mallorca,25,1997,28,16,1 544,17.févr,0,1,1,0,0,0,3,0,0.2,0.2,01.mars,01.juin,30,39,110,0.00,0.06,0.06,0.00,0.06,0.01,0.08,0.09,0.01,0.09
Lázaro,br BRA,FW MF,Almería,21,2002,14,2,285,03.févr,0,0,0,0,0,0,0,0,0.9,0.9,0.5,01.avr,5,6,34,0.00,0.00,0.00,0.00,0.00,0.28,0.17,0.45,0.28,0.45
Robin Le Normand,es ESP,DF,Real Sociedad,26,1996,29,28,2 469,27.avr,2,0,2,2,0,0,13,0,1.0,1.0,0.1,01.févr,21,106,1,0.07,0.00,0.07,0.07,0.07,0.04,0.00,0.04,0.04,0.04
Jeremías Ledesma,ar ARG,GK,Cádiz,30,1993,34,34,3 048,33.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Florian Lejeune,fr FRA,DF,Rayo Vallecano,32,1991,37,37,3 327,37.0,3,1,4,3,0,0,5,0,03.mars,03.mars,0.7,4.0,15,114,4,0.08,0.03,0.11,0.08,0.11,0.09,0.02,0.11,0.09,0.11
Stefan Lekovic,rs SRB,DF,Villarreal,19,2004,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Iñigo Lekue,es ESP,DF,Athletic Club,30,1993,27,22,2 002,22.févr,0,2,2,0,0,0,4,0,0.2,0.2,01.janv,01.févr,44,119,35,0.00,0.09,0.09,0.00,0.09,0.01,0.05,0.06,0.01,0.06
Thomas Lemar,fr FRA,MF,Atlético Madrid,27,1995,3,3,164,01.août,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,13,9,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10
Álvaro Lemos,es ESP,DF,Las Palmas,30,1993,4,3,251,02.août,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,17,8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Ruben Lendinez,es ESP,DF,Valencia,20,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Robert Lewandowski,pl POL,FW,Barcelona,34,1988,35,32,2 75,30.juin,19,8,27,15,4,4,5,0,18.janv,15.0,04.sept,19.sept,43,64,168,0.62,0.26,0.88,0.49,0.75,0.59,0.16,0.75,0.49,0.65
Samuel Lino,br BRA,DF MF,Atlético Madrid,23,1999,34,25,2 08,23.janv,4,5,9,4,0,0,1,0,05.juin,05.juin,04.juil,10.mars,131,84,215,0.17,0.22,0.39,0.17,0.39,0.24,0.21,0.45,0.24,0.45
Javier Llabrés,es ESP,MF FW,Mallorca,20,2002,16,1,247,02.juil,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1.0,9,5,30,0.36,0.00,0.36,0.36,0.36,0.25,0.11,0.37,0.25,0.37
Marcos Llorente,es ESP,MF DF,Atlético Madrid,28,1995,37,29,2 565,28.mai,6,4,10,6,0,0,5,0,04.janv,04.janv,05.juin,09.juil,71,106,179,0.21,0.14,0.35,0.21,0.35,0.14,0.20,0.34,0.14,0.34
Enzo Loiodice,fr FRA,MF,Las Palmas,22,2000,34,19,1 79,19.sept,0,1,1,0,0,0,2,0,0.5,0.5,01.mars,01.sept,27,97,72,0.00,0.05,0.05,0.00,0.05,0.03,0.07,0.09,0.03,0.09
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
David López,es ESP,DF,Girona,33,1989,25,25,1 965,21.août,3,0,3,3,0,0,4,0,02.janv,01.sept,0.2,02.janv,15,54,1,0.14,0.00,0.14,0.14,0.14,0.10,0.01,0.11,0.09,0.10
Diego López,es ESP,MF FW,Valencia,21,2002,36,30,2 656,29.mai,3,6,9,3,0,0,2,0,03.juil,03.juil,05.avr,09.janv,75,73,180,0.10,0.20,0.30,0.10,0.30,0.12,0.18,0.31,0.12,0.31
Fermin López,es ESP,MF FW,Barcelona,20,2003,31,14,1 446,16.janv,8,0,8,8,0,0,2,0,07.mai,07.mai,01.janv,08.juin,42,76,93,0.50,0.00,0.50,0.50,0.50,0.47,0.07,0.54,0.47,0.54
Javi López,es ESP,DF,Alavés,21,2002,32,25,2 386,26.mai,1,3,4,1,0,0,3,0,0.9,0.9,3.0,4.0,53,92,120,0.04,0.11,0.15,0.04,0.15,0.04,0.11,0.15,0.04,0.15
Unai López,es ESP,MF,Rayo Vallecano,27,1995,35,28,2 108,23.avr,1,2,3,1,0,0,8,0,01.janv,01.janv,02.mai,03.juil,32,116,59,0.04,0.09,0.13,0.04,0.13,0.05,0.11,0.16,0.05,0.16
Dion Lopy,sn SEN,MF,Almería,21,2002,30,23,1 916,21.mars,0,0,0,0,0,0,5,0,01.mars,01.mars,01.févr,02.avr,23,90,19,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11
Anthony Lozano,hn HON,MF FW,Getafe,30,1993,6,0,92,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.4,0,1,6,0.00,0.00,0.00,0.00,0.00,0.18,0.25,0.43,0.18,0.43
Anthony Lozano,hn HON,FW,Almería,30,1993,13,10,772,08.juin,3,0,3,3,0,0,1,0,03.mars,03.mars,0.7,4.0,12,16,24,0.35,0.00,0.35,0.35,0.35,0.38,0.08,0.46,0.38,0.46
Lucas,br BRA,DF,Cádiz,22,2001,28,15,1 539,17.janv,1,0,1,1,0,0,6,0,0.8,0.8,01.sept,02.juil,30,47,65,0.06,0.00,0.06,0.06,0.06,0.05,0.11,0.16,0.05,0.16
José Luis Gayà,es ESP,DF,Valencia,28,1995,24,22,1 791,19.sept,1,2,3,1,0,0,2,0,0.5,0.5,02.juin,03.janv,41,72,97,0.05,0.10,0.15,0.05,0.15,0.02,0.13,0.15,0.02,0.15
José Luis Morales,es ESP,FW MF,Villarreal,36,1987,29,8,1 048,11.juin,7,0,7,7,0,0,0,0,05.juin,05.juin,0.6,06.janv,29,17,79,0.60,0.00,0.60,0.60,0.60,0.48,0.05,0.52,0.48,0.52
Dodi Lukebakio,be BEL,FW MF,Sevilla,25,1997,23,12,1 125,12.mai,5,1,6,5,0,0,0,0,05.juin,05.juin,0.7,06.févr,48,26,116,0.40,0.08,0.48,0.40,0.48,0.45,0.05,0.50,0.45,0.50
Andriy Lunin,ua UKR,GK,Real Madrid,24,1999,21,21,1 89,21.0,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Darwin Machís,ve VEN,MF,Cádiz,30,1993,21,10,785,08.juil,4,0,4,3,1,1,0,1,01.avr,0.6,0.7,01.mars,20,15,54,0.46,0.00,0.46,0.34,0.34,0.16,0.08,0.24,0.07,0.15
Pablo Maffeo,es ESP,DF,Mallorca,26,1997,22,17,1 454,16.févr,1,2,3,1,0,0,3,1,0.8,0.8,0.9,01.juil,38,41,68,0.06,0.12,0.19,0.06,0.19,0.05,0.05,0.10,0.05,0.10
Jon Magunazelaia,es ESP,FW MF,Real Sociedad,22,2001,5,1,121,01.mars,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,2,2,10,0.00,0.00,0.00,0.00,0.00,0.21,0.34,0.55,0.21,0.55
Nemanja Maksimović,rs SRB,MF,Getafe,28,1995,37,37,3 265,36.3,4,0,4,4,0,0,4,0,05.mai,05.mai,01.janv,06.juin,22,73,35,0.11,0.00,0.11,0.11,0.11,0.15,0.03,0.18,0.15,0.18
Giorgi Mamardashvili,ge GEO,GK,Valencia,22,2000,37,37,3 284,36.5,0,0,0,0,0,0,3,1,0.0,0.0,0.4,0.4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Wilson Manafá,pt POR,DF MF,Granada,29,1994,4,3,240,02.juil,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,5,4,6,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11
Reinildo Mandava,mz MOZ,DF,Atlético Madrid,29,1994,16,7,731,08.janv,2,1,3,2,0,0,2,0,0.9,0.9,0.6,01.mai,10,36,17,0.25,0.12,0.37,0.25,0.37,0.10,0.08,0.18,0.10,0.18
Aïssa Mandi,dz ALG,DF,Villarreal,31,1991,16,12,1 113,12.avr,1,0,1,1,0,0,3,0,0.6,0.6,0.7,01.mars,6,55,4,0.08,0.00,0.08,0.08,0.08,0.05,0.05,0.10,0.05,0.10
Javier Manquillo,es ESP,DF MF,Celta Vigo,29,1994,12,10,744,08.mars,0,1,1,0,0,0,3,0,0.1,0.1,0.2,0.3,5,25,16,0.00,0.12,0.12,0.00,0.12,0.01,0.02,0.04,0.01,0.04
Faitout Maouassa,fr FRA,DF MF,Granada,25,1998,6,2,229,02.mai,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.7,8,6,15,0.00,0.39,0.39,0.00,0.39,0.06,0.18,0.24,0.06,0.24
Marcão,br BRA,DF,Sevilla,27,1996,7,3,355,03.sept,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,3,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Óscar de Marcos,es ESP,DF,Athletic Club,34,1989,28,26,2 258,25.janv,1,5,6,1,0,0,5,0,0.6,0.6,03.janv,03.juil,51,143,125,0.04,0.20,0.24,0.04,0.24,0.03,0.12,0.15,0.03,0.15
Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Alberto Marí,es ESP,FW,Valencia,22,2001,16,2,276,03.janv,1,1,2,0,1,1,0,0,01.août,01.févr,0.9,2.0,2,6,13,0.33,0.33,0.65,0.00,0.33,0.60,0.28,0.88,0.39,0.67
José Mari,es ESP,MF FW,Cádiz,35,1987,3,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18
José María Giménez,uy URU,DF,Atlético Madrid,28,1995,22,14,1 326,14.juil,0,0,0,0,0,0,5,0,0.4,0.4,0.1,0.5,2,26,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Mariano,do DOM,FW MF,Sevilla,29,1993,9,2,244,02.juil,0,0,0,0,0,0,1,0,01.févr,01.févr,0.1,01.mars,3,6,17,0.00,0.00,0.00,0.00,0.00,0.45,0.02,0.48,0.45,0.48
